oid,candid,mjd,fid,pid,diffmaglim,isdiffpos,nid,ra,dec,magpsf,sigmapsf,magap,sigmagap,distnr,rb,rbversion,drb,drbversion,magapbig,sigmagapbig,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,corrected,dubious,parent_candid,has_stamp,step_id_corr
ZTF17aabxkoy,1133444865415010004,58887.444861100055,1,1133444865415,19.716898,-1,1133,211.637967,28.5071289,17.58076,0.06492959,17.5922,0.0627,0.018701326,0.73285717,t17_f5_c3,0.95899254,d6_m7,17.6163,0.0817,628120154,16.956823,0.03038058,0.036548387,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1133541965415010005,58887.54196760012,2,1133541965415,20.10482,-1,1133,211.6379445,28.5071433,18.01321,0.11517562,18.2773,0.0885,0.18563533,0.70285714,t17_f5_c3,0.9941962,d6_m7,18.2476,0.1091,628120254,16.695423,0.014203549,0.03421732,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1136460125415010010,58890.46012730012,2,1136460125415,19.074646,-1,1136,211.6379517,28.5070707,18.123604,0.10594603,18.1971,0.1192,0.09509221,0.89857143,t17_f5_c3,0.99994195,d6_m7,18.1756,0.1491,628120254,16.664679,100.0,0.027638515,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1139457365415010007,58893.457361099776,1,1139457365415,20.05462,-1,1139,211.6379579,28.5071164,17.495667,0.06768607,17.4159,0.0363,0.037096515,0.95,t17_f5_c3,0.9993193,d6_m7,17.4153,0.0458,628120154,17.007828,0.037573107,0.043188058,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1139502075415015006,58893.502071800176,2,1139502075415,19.641,1,1139,211.6379692,28.5070078,17.089325,0.04818381,16.9804,0.0286,0.30863306,0.51714283,t17_f5_c3,0.99999714,d6_m7,16.9297,0.0341,628120254,15.946755,0.0062412624,0.016821837,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1144458095415010017,58898.458090300206,1,1144458095415,21.148823,-1,1144,211.6379718,28.5070884,17.542187,0.04464695,17.5383,0.0183,0.12675124,0.8685714,t17_f5_c3,0.99994177,d6_m7,17.5493,0.0218,628120154,16.979153,0.016626282,0.026581436,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1144500285415010009,58898.50028940011,2,1144500285415,20.8866,-1,1144,211.6379432,28.5070948,17.988,0.222828,18.2552,0.0452,0.070354,0.482857,t17_f5_c3,,,18.2895,0.0571,628120154,16.703028,0.060602706,0.06823079,True,False,1157430785415015022,False,corr_bulk_0.0.1
ZTF17aabxkoy,1147436925415010024,58901.4369212999,2,1147436925415,20.229843,-1,1147,211.6379524,28.507067,17.966654,0.08720989,18.299,0.0595,0.10613883,0.88857144,t17_f5_c3,0.9999995,d6_m7,18.3385,0.0764,628120254,16.709648,100.0,0.027400833,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1150422605415010021,58904.422604199965,1,1150422605415,20.308912,-1,1150,211.6379693,28.5070858,17.353704,0.05298451,17.4113,0.0226,0.13485424,0.91,t17_f5_c3,0.9999895,d6_m7,17.4024,0.0273,628120154,17.109184,0.03525249,0.042300034,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1150497375415015019,58904.4973726999,2,1150497375415,20.371325,1,1150,211.638005,28.5070353,17.040852,0.04792745,16.9623,0.0195,0.24396408,0.91714287,t17_f5_c3,0.99999994,d6_m7,16.9475,0.0232,628120254,15.929585,0.0077566714,0.017221779,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1154530175415015019,58908.530173600186,1,1154530175415,20.742,1,1154,211.6380021,28.5070122,16.7228,0.052275,16.7524,0.0138,0.411857,0.86,t17_f5_c3,,,16.7258,0.0157,628120154,15.837599,0.021967392,0.023132041,True,False,1182466525415010016,False,corr_bulk_0.0.1
ZTF17aabxkoy,1157430785415015022,58911.430786999874,1,1157430785415,20.427301,1,1157,211.6379826,28.5070369,16.836584,0.04887446,16.8134,0.0154,0.31284612,0.91,t17_f5_c3,0.9998408,d6_m7,16.798,0.0178,628120154,15.886485,0.018909277,0.020372413,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1157461745415015022,58911.46174769988,2,1157461745415,20.179205,1,1157,211.638016,28.5070472,17.550478,0.05487212,17.461,0.0319,0.23019262,0.88,t17_f5_c3,0.99999976,d6_m7,17.4589,0.0389,628120254,16.086555,100.0,0.014248946,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1182466525415010016,58936.466527800076,1,1182466525415,20.847548,-1,1182,211.6379181,28.5071361,17.98665,0.07013867,17.9812,0.0338,0.15706412,0.93285716,t17_f5_c3,0.9999471,d6_m7,17.966,0.0404,628120154,16.781199,0.015339754,0.023108767,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1183387475415015029,58937.38747690013,1,1183387475415,21.058096,1,1183,211.6379659,28.507033,16.860922,0.07116021,16.8841,0.0134,0.3223623,0.72571427,t17_f5_c3,0.99357307,d6_m7,16.8752,0.015,628120154,15.896564,0.028257085,0.029274806,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1185382225415010004,58939.38222219981,2,1185382225415,19.404526,-1,1185,211.6378586,28.5070915,18.365517,0.1862935,18.9036,0.2596,0.33445272,0.55285716,t17_f5_c3,0.9941684,d6_m7,18.9538,0.346,628120254,16.609531,0.023221144,0.03696609,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1185454565415010008,58939.45456020022,1,1185454565415,18.656914,-1,1185,211.6379297,28.507136,17.432575,0.10811198,17.5301,0.1455,0.122868694,0.8642857,t17_f5_c3,0.9999652,d6_m7,17.6537,0.2085,628120154,17.050089,0.0727156,0.07601145,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1186379165415015013,58940.379166699946,1,1186379165415,20.238674,1,1186,211.6381331,28.5069637,18.976545,0.1533654,18.7932,0.1172,0.77117455,0.80857146,t17_f5_c3,0.83151895,d6_m7,18.9036,0.1595,628120154,16.36893,0.007289594,0.01388934,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1187423155415015020,58941.42315969989,2,1187423155415,20.52917,1,1187,211.6380039,28.5070225,17.350407,0.04569511,17.251,0.0229,0.28253052,0.7242857,t17_f5_c3,0.99999994,d6_m7,17.1972,0.0261,628120254,16.030954,100.0,0.0135546755,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1187443725415015021,58941.443726900034,1,1187443725415,20.523756,1,1187,211.6379895,28.5070264,16.69842,0.041334502,16.6746,0.0125,0.3535213,0.81,t17_f5_c3,0.999937,d6_m7,16.6502,0.0138,628120154,15.826743,0.017073585,0.018520053,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1189423125415010007,58943.423125000205,1,1189423125415,19.869457,-1,1189,211.6379323,28.5071314,17.7153,0.07265662,17.6649,0.0515,0.097468086,0.9557143,t17_f5_c3,0.9999933,d6_m7,17.6082,0.0618,628120154,16.887835,0.028038215,0.033906978,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1200380335415010016,58954.380335600115,1,1200380335415,20.473091,-1,1200,211.6379196,28.5070869,17.76994,0.054471713,17.8324,0.0338,0.1961205,0.9285714,t17_f5_c3,0.99995875,d6_m7,17.8257,0.041,628120154,16.863247,0.014526229,0.023631647,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1200456015415010012,58954.45601850003,2,1200456015415,20.033491,-1,1200,211.6379187,28.5071093,18.003468,0.111735724,18.3291,0.0789,0.15346003,0.9242857,t17_f5_c3,0.9999989,d6_m7,18.3096,0.0973,628120254,16.698336,0.012394538,0.03358452,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1201400555415015013,58955.40055559995,1,1201400555415,20.667942,1,1201,211.6380555,28.506939,19.63639,0.14624281,19.4138,0.1403,0.7133548,0.81857145,t17_f5_c3,0.65068305,d6_m7,19.368,0.1629,628120154,16.414661,100.0,0.0075228554,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1208307685415015011,58962.307685200125,2,1208307685415,20.639051,1,1208,211.637989,28.5069901,18.18226,0.11043823,18.1846,0.0508,0.37839893,0.7714286,t17_f5_c3,0.99985635,d6_m7,18.137,0.0598,628120254,16.218657,100.0,0.018099958,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1208307685415015012,58962.307685200125,2,1208307685415,20.639051,1,1208,211.6379918,28.5070623,17.997318,0.05130728,18.0735,0.0473,0.14082633,0.9257143,t17_f5_c3,0.99985635,d6_m7,18.0438,0.0561,628120254,16.186104,100.0,0.00967594,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1209350255415015010,58963.350254599936,1,1209350255415,21.058884,1,1209,211.6380001,28.5070261,18.583397,0.09807152,18.6367,0.0568,0.36794552,0.73714286,t17_f5_c3,0.95235324,d6_m7,18.6269,0.0668,628120154,16.32685,0.0046106507,0.012272268,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1214293375415010005,58968.29337960016,1,1214293375415,20.864214,-1,1214,211.6379407,28.507103,17.529547,0.06960905,17.5531,0.0228,0.1091861,0.9028571,t17_f5_c3,0.9999861,d6_m7,17.5105,0.0266,628120154,16.98675,0.036695536,0.042222776,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1217294135415010007,58971.294131900184,1,1217294135415,20.15728,-1,1217,211.6379477,28.5071268,17.497124,0.07164817,17.5203,0.0367,0.059416696,0.8957143,t17_f5_c3,0.99999964,d6_m7,17.5348,0.0468,628120154,17.006899,0.040349774,0.045615777,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1217363645415010004,58971.363645799924,2,1217363645415,20.273634,-1,1217,211.6379391,28.5071163,18.006008,0.08922986,18.2881,0.0717,0.11343411,0.78571427,t17_f5_c3,0.99646187,d6_m7,18.2963,0.0909,628120254,16.697573,100.0,0.02673844,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1220293795415010004,58974.29379629996,2,1220293795415,19.628143,-1,1220,211.6379275,28.5071575,17.83093,0.101327255,18.1062,0.1095,0.25362632,0.8142857,t17_f5_c3,0.9999678,d6_m7,18.1416,0.1443,628120254,16.75605,0.018275604,0.037650775,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1223265635415015003,58977.26563660009,2,1223265635415,19.256954,1,1223,211.6380173,28.5070141,17.222277,0.04793708,17.1645,0.0693,0.32827055,0.9128571,t17_f5_c3,0.9999713,d6_m7,17.1691,0.0888,628120254,15.991345,100.0,0.015427625,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1225286815415010008,58979.2868170999,1,1225286815415,20.024536,-1,1225,211.6379624,28.5071357,17.46391,0.0507932,17.5415,0.0425,0.044534467,0.8971428,t17_f5_c3,0.9999968,d6_m7,17.5387,0.0536,628120154,17.028587,0.026189823,0.03401549,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1226223175415015011,58980.22317129979,1,1226223175415,21.175102,1,1226,211.6379899,28.5069114,18.825546,0.16564566,18.9832,0.0724,0.75858015,0.4542857,t17_f5_c3,0.74362713,d6_m7,18.9424,0.0811,628120154,16.354357,0.012380113,0.017010009,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1231296805415015020,58985.29680560017,1,1231296805415,21.017527,1,1231,211.6380211,28.5068994,18.101473,0.08500153,18.1055,0.0366,0.8156936,0.76428574,t17_f5_c3,0.9937662,d6_m7,18.0814,0.0422,628120154,16.253477,0.011275564,0.015496311,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1237300235415010014,58991.30023150006,1,1237300235415,20.72039,-1,1237,211.637934,28.5070989,18.113249,0.07542812,18.2046,0.0426,0.13417265,0.95,t17_f5_c3,0.9999573,d6_m7,18.1541,0.0493,628120154,16.742525,0.013316583,0.021342421,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1240287155415010003,58994.28715279978,2,1240287155415,20.922539,-1,1240,211.6379418,28.5070698,18.256138,0.18321359,18.5638,0.0588,0.115199365,0.54285717,t17_f5_c3,0.7316203,d6_m7,18.6538,0.0781,628120254,16.63261,0.028700452,0.04107205,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1243290545415010010,58997.29054399999,2,1243290545415,20.948784,-1,1243,211.6379398,28.5071345,18.183315,0.14428914,18.4434,0.0513,0.15626484,0.6085714,t17_f5_c3,0.6448911,d6_m7,18.4379,0.0625,628120254,16.649628,0.018544218,0.03513649,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1246259975415010006,59000.25997690018,1,1246259975415,20.095934,-1,1246,211.6379569,28.5071467,17.40659,0.07306112,17.3939,0.0345,0.08725805,0.93714285,t17_f5_c3,0.99994576,d6_m7,17.3895,0.0433,628120154,17.068737,0.04855375,0.05352365,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1246320105415015003,59000.32010419993,2,1246320105415,18.655231,1,1246,211.6380265,28.5070512,17.342005,0.069061995,17.2436,0.113,0.2450104,0.93142855,t17_f5_c3,0.999998,d6_m7,17.3704,0.1624,628120254,16.028456,0.011858081,0.020597743,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxkoy,1255248075415010011,59009.248078700155,1,1255248075415,20.263067,-1,1255,211.6379681,28.507057,17.65044,0.071889035,17.6963,0.0301,0.23679768,0.9014286,t17_f5_c3,0.99991333,d6_m7,17.6832,0.0364,628120154,16.919481,0.030969793,0.036667325,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,525170064515010000,58279.17006940022,2,525170064515,19.848536,-1,525,195.7579373,6.1618978,17.291555,0.020807726,17.3459,0.0309,0.2019332,0.87666667,,0.0,,17.3123,0.037,475120245,16.404104,100.0,0.009188495,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,529190383215010001,58283.19038189994,2,529190383215,20.456171,-1,529,195.7579677,6.1618332,18.267164,0.046084743,18.4222,0.0719,0.44507104,0.5,,0.0,,18.4819,0.093,474120232,16.307312,100.0,0.00757907,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,532279093215010001,58286.279097199906,2,532279093215,20.213753,-1,532,195.7578927,6.1619072,18.170475,0.042278673,18.2783,0.0629,0.18712974,0.8666667,,0.0,,18.289,0.0775,474120232,16.32407,100.0,0.0077189757,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,538231994515010000,58292.23199070012,2,538231994515,19.563316,-1,538,195.7579277,6.16192,17.553633,0.054296724,17.4404,0.0582,0.10903025,0.81333333,,0.0,,17.4715,0.076,475120245,16.305864,0.0017184893,0.017205456,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,538233363215010000,58292.23336810013,2,538233363215,19.635403,-1,538,195.7578788,6.1619901,18.315454,0.11038827,18.2994,0.1239,0.21169758,0.58666664,,0.0,,18.1991,0.1433,474120232,16.29957,100.0,0.01724128,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,541232464515010000,58295.23246529978,2,541232464515,19.761816,-1,541,195.7579288,6.1619063,17.627268,0.08173927,17.6252,0.0614,0.1671264,0.5733333,,0.0,,17.6494,0.0793,475120245,16.283535,0.01676054,0.023710344,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,541232923215010001,58295.23292820016,2,541232923215,19.738108,-1,541,195.7578638,6.1618903,18.300308,0.14493151,18.543,0.1449,0.30716422,0.5733333,,0.0,,18.5758,0.1891,474120232,16.301956,100.0,0.02300498,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,544253404515010002,58298.25340279983,2,544253404515,19.412422,-1,544,195.7579391,6.1619481,17.546082,0.06497561,17.576,0.0664,0.06755354,0.8233333,,0.0,,17.5678,0.0836,475120245,16.308268,0.011721446,0.020779014,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,544253863215010001,58298.253865700215,2,544253863215,19.381563,-1,544,195.7577853,6.1619122,18.298159,0.1133795,18.361,0.1399,0.5116827,0.79333335,,0.0,,18.4983,0.2015,474120232,16.302298,100.0,0.01803807,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,551179074515015002,58305.17907410022,2,551179074515,19.720793,1,551,195.7579242,6.1618958,16.883863,0.04363314,16.8032,0.0252,0.20614888,0.80333334,,0.0,,16.7955,0.0306,475120245,15.606641,0.01001192,0.013456359,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,570164514515010105,58324.164513899945,2,570164514515,18.402624,-1,570,195.7579355,6.1619404,17.503668,0.08745117,17.4398,0.1383,0.06813958,0.68666667,t8_f5_c3,0.0,,17.5092,0.1889,475120245,16.32219,0.023783095,0.02945602,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,694516183215015020,58448.51618060004,2,694516183215,19.331047,1,694,195.7579329,6.1618892,16.199448,0.03382104,16.189,0.0193,0.22475877,0.93333334,t8_f5_c3,0.0,,16.1779,0.0238,474120232,15.417769,0.011476068,0.016463248,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,694561243215015033,58448.561249999795,2,694561243215,19.276049,1,694,195.7579572,6.1618741,16.670635,0.05815264,16.7293,0.0333,0.29582998,0.87666667,t8_f5_c3,0.0,,16.7241,0.0416,474120232,15.621882,0.016940946,0.022134421,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,695538834515010001,58449.538831000216,2,695538834515,19.6866,-1,695,195.7579347,6.161901,17.5044,0.047789,17.4513,0.0509,0.188989,0.893333,t12_f5_c3,,,17.3984,0.0612,475120145,16.321943,100.0,0.016082175,True,False,718540894515010001,False,corr_bulk_0.0.1
ZTF17aabxoze,714524083215015001,58468.52408559993,2,714524083215,20.248037,1,714,195.7578172,6.1618395,17.787521,0.0796858,17.7033,0.043,0.5490058,0.78,t8_f5_c3,0.0,,17.6591,0.0502,474120232,15.926385,100.0,0.014352461,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,717520273215015027,58471.52027780004,1,717520273215,20.3874,1,717,195.7578922,6.1618989,17.9544,0.087908,17.9197,0.0437,0.261088,0.64,t12_f5_c3,,,17.9345,0.0527,474120132,16.006542,0.009808951,0.014617925,True,False,737498373215010005,False,corr_bulk_0.0.1
ZTF17aabxoze,718540894515010001,58472.54089119984,1,718540894515,20.442192,-1,718,195.7579429,6.1619192,16.835712,0.043249033,16.8763,0.0156,0.15741909,0.85,t8_f5_c3,0.0,,16.872,0.0187,475120145,16.654951,0.021627838,0.036616087,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,720482123215015032,58474.4821295999,2,720482123215,19.295477,1,720,195.7579107,6.1618717,16.977924,0.058691546,16.9352,0.0414,0.27969116,0.8433333,t8_f5_c3,0.0,,16.9017,0.0506,474120232,15.72885,0.009895553,0.018575732,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,721490334515010001,58475.490335599985,2,721490334515,19.5598,-1,721,195.7579304,6.1619567,17.6508,0.078731,17.6169,0.0663,0.039576,0.83,t8_f5_c3,0.0,,17.6137,0.0839,475120245,16.276804,0.014679309,0.022209918,True,False,733544614515010001,False,corr_bulk_0.0.1
ZTF17aabxoze,722492924515010001,58476.492928199936,2,722492924515,19.742735,-1,722,195.7579028,6.1619854,18.07677,0.08315121,18.0595,0.088,0.13335253,0.80333334,t8_f5_c3,0.0,,18.0921,0.1144,475120245,16.181698,100.0,0.0145157445,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,726520924515015007,58480.52092589997,1,726520924515,19.353691,1,726,195.7579829,6.1618578,17.928827,0.08406992,17.8342,0.0658,0.41730157,0.72333336,t8_f5_c3,0.0,,17.7927,0.0792,475120145,15.820838,100.0,0.012062709,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,733497664515010004,58487.49766199989,1,733497664515,20.579453,-1,733,195.7579532,6.1619361,16.92574,0.055608544,16.995,0.0164,0.13421522,0.8433333,t8_f5_c3,0.0,,16.9843,0.0193,475120145,16.584164,0.029698443,0.04059865,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,733520453215010016,58487.52045139996,1,733520453215,20.54591,-1,733,195.7579554,6.1619143,17.626404,0.061492424,17.6952,0.0314,0.17823003,0.81333333,t8_f5_c3,0.0,,17.6891,0.0377,474120132,16.545393,0.014116033,0.022720467,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,733544153215010001,58487.544155099895,2,733544153215,20.464025,-1,733,195.7579593,6.1619721,18.389847,0.09512568,18.5091,0.0766,0.14197724,0.73333335,t8_f5_c3,0.0,,18.4359,0.0874,474120232,16.288399,100.0,0.013731517,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,733544614515010001,58487.54461809993,2,733544614515,20.350641,-1,733,195.7579094,6.1619519,17.636967,0.105857015,17.6532,0.0371,0.031644728,0.6933333,t8_f5_c3,0.0,,17.603,0.0433,475120245,16.280739,0.025329797,0.030354863,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,737498373215010005,58491.49837959977,1,737498373215,20.34267,-1,737,195.7580078,6.1618888,18.557703,0.08067916,18.4939,0.0684,0.36557356,0.81,t8_f5_c3,0.0,,18.4956,0.0828,474120132,16.335936,100.0,0.010424489,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,737501674515010008,58491.50167819997,1,737501674515,20.310684,-1,737,195.7579412,6.1619222,17.303951,0.050649937,17.4096,0.0258,0.13965723,0.85333335,t8_f5_c3,0.0,,17.4291,0.0315,475120145,16.372948,100.0,0.021487081,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,739493193215010001,58493.49319439987,2,739493193215,20.573727,-1,739,195.7579502,6.1620048,18.213253,0.10320514,18.3794,0.0647,0.22156155,0.22,t8_f5_c3,0.0,,18.3028,0.073,474120232,16.316439,100.0,0.01798771,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,740503723215010025,58494.50372690009,1,740503723215,20.707268,-1,740,195.7580851,6.1619119,18.850456,0.08842967,18.8319,0.0828,0.5621652,0.48142856,t15_f5_c3,0.0,,18.9385,0.1092,474120132,16.303276,100.0,0.008466936,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,740505124515010004,58494.50512730004,1,740505124515,20.757965,-1,740,195.7579511,6.1619229,17.43255,0.056429762,17.594,0.0259,0.16508771,0.7614286,t15_f5_c3,0.0,,17.602,0.0306,475120145,16.322681,100.0,0.020303013,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,748461953215010000,58502.461955999956,1,748461953215,19.308817,-1,748,195.7579204,6.1618604,17.518932,0.06515618,17.5602,0.065,0.35717693,0.7271429,t15_f5_c3,0.0,,17.5803,0.0841,474120132,16.587957,0.020524556,0.027641749,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,748499974515010001,58502.49997689994,1,748499974515,19.305765,-1,748,195.757939,6.1619143,16.894337,0.04676056,16.9403,0.0359,0.16855964,0.8242857,t15_f5_c3,0.0,,16.9347,0.0452,475120145,16.607677,0.022121528,0.035910077,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,748522783215010002,58502.52278940007,2,748522783215,19.866789,-1,748,195.7578441,6.1619485,17.981125,0.10451758,18.2223,0.0827,0.2852899,0.75714284,t15_f5_c3,0.0,,18.1335,0.0955,474120232,16.36251,100.0,0.023536611,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,748541384515010002,58502.54138890002,2,748541384515,19.759214,-1,748,195.7578986,6.1619649,17.53073,0.07751419,17.535,0.0507,0.08980843,0.8685714,t15_f5_c3,0.0,,17.458,0.0593,475120245,16.313223,0.018461665,0.025256837,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,751455633215010001,58505.45563660003,1,751455633215,19.065315,-1,751,195.7579499,6.1618907,17.51866,0.06753819,17.4126,0.0634,0.25361967,0.72,t15_f5_c3,0.0,,17.4197,0.0815,474120132,16.588074,0.021878285,0.028662544,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,751460814515010003,58505.460810199846,1,751460814515,19.079601,-1,751,195.7579351,6.1619186,16.963806,0.046857245,17.0327,0.0436,0.14967965,0.8414286,t15_f5_c3,0.0,,16.9656,0.0522,475120145,16.557192,0.017579623,0.032220412,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,751543743215010000,58505.543750000186,2,751543743215,19.246792,-1,751,195.7579059,6.1619307,18.328836,0.121608526,18.3765,0.124,0.09552535,0.6685714,t15_f5_c3,0.0,,18.253,0.1404,474120232,16.297495,100.0,0.018725254,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,751544664515010001,58505.544664400164,2,751544664515,19.324272,-1,751,195.7578979,6.1618944,17.621004,0.06414283,17.6544,0.0643,0.21972612,0.87285715,t15_f5_c3,0.0,,17.6295,0.0795,475120245,16.285358,0.008316943,0.018745204,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,753489294515010001,58507.48929399997,1,753489294515,19.08438,-1,753,195.7579558,6.1618713,17.089573,0.05565478,17.1192,0.0413,0.32986954,0.7542857,t15_f5_c3,0.0,,17.1202,0.0525,475120145,16.478456,0.01934424,0.03169977,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,757443403215010001,58511.44340279978,1,757443403215,20.132847,-1,757,195.7579498,6.1619181,17.650352,0.050157014,17.6492,0.0416,0.14766875,0.75,t15_f5_c3,0.0,,17.6204,0.0502,474120132,16.536676,0.0033879585,0.01798296,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,757492914515010002,58511.492916699965,1,757492914515,20.056608,-1,757,195.7579319,6.1619349,16.844284,0.055507142,16.9603,0.0237,0.091672406,0.6842857,t15_f5_c3,0.0,,16.9627,0.0295,475120145,16.647747,0.035829246,0.046316307,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,757496663215010004,58511.49666670011,1,757496663215,20.159153,-1,757,195.7579303,6.1619441,17.456596,0.052511044,17.4598,0.0334,0.06463021,0.6571429,t15_f5_c3,0.0,,17.4324,0.0404,474120132,16.615524,0.014999685,0.024200339,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,757540744515010003,58511.54074069997,2,757540744515,19.83551,-1,757,195.7579096,6.1619422,17.531326,0.0488726,17.6105,0.0536,0.044842392,0.8157143,t15_f5_c3,0.0,,17.6879,0.0723,475120245,16.313028,100.0,0.015912801,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,768459344515010001,58522.459340299945,1,768459344515,20.75,-1,768,195.7579432,6.1619336,17.0233,0.038004,17.0626,0.0163,0.111035,0.782857,t15_f5_c3,,,17.06,0.0191,474120132,16.518097,100.0,0.023864258,True,False,793336873215015007,False,corr_bulk_0.0.1
ZTF17aabxoze,768522824515010000,58522.52282410022,2,768522824515,20.15096,-1,768,195.7579418,6.1618128,17.460821,0.06825447,17.4995,0.0282,0.5011651,0.75857145,t15_f5_c3,0.0,,17.5072,0.0347,475120245,16.33701,0.01665525,0.024244137,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,770461083215015005,58524.461087999865,2,770461083215,20.32651,1,770,195.7579185,6.1619144,16.906591,0.051466197,16.8556,0.0186,0.13087314,0.76285714,t15_f5_c3,0.0,,16.8302,0.0214,474120232,15.705763,0.007289923,0.017029056,True,False,0,True,corr_bulk_0.0.1
ZTF17aabxoze,772475964515010002,58526.47596060019,1,772475964515,19.91041,-1,772,195.7579192,6.1619121,17.153538,0.046327613,17.2042,0.0287,0.16760667,0.77,t15_f5_c3,0.0,,17.2213,0.0357,475120145,16.44364,100.0,0.024092458,True,False,0,True,corr_bulk_0.0.1
