,alert.aimage,alert.aimagerat,alert.bimage,alert.bimagerat,alert.candid,alert.chinr,alert.chipsf,alert.classtar,alert.clrcoeff,alert.clrcounc,alert.clrmed,alert.clrrms,alert.dec,alert.decnr,alert.diffmaglim,alert.distnr,alert.distpsnr1,alert.distpsnr2,alert.distpsnr3,alert.drb,alert.drbversion,alert.dsdiff,alert.dsnrms,alert.elong,alert.exptime,alert.fid,alert.field,alert.fwhm,alert.isdiffpos,alert.jd,alert.jdendhist,alert.jdendref,alert.jdstarthist,alert.jdstartref,alert.magap,alert.magap_corr,alert.magapbig,alert.magdiff,alert.magfromlim,alert.maggaia,alert.maggaiabright,alert.magnr,alert.magpsf,alert.magpsf_corr,alert.magref,alert.magzpsci,alert.magzpscirms,alert.magzpsciunc,alert.mindtoedge,alert.nbad,alert.ncovhist,alert.ndethist,alert.neargaia,alert.neargaiabright,alert.nframesref,alert.nid,alert.nmatches,alert.nmtchps,alert.nneg,alert.objectidps1,alert.objectidps2,alert.objectidps3,alert.parent_candid,alert.pdiffimfilename,alert.pid,alert.programid,alert.programpi,alert.ra,alert.ranr,alert.rb,alert.rbversion,alert.rcid,alert.rfid,alert.scorr,alert.seeratio,alert.sgmag1,alert.sgmag2,alert.sgmag3,alert.sgscore1,alert.sgscore2,alert.sgscore3,alert.sharpnr,alert.sigmagap,alert.sigmagap_corr,alert.sigmagapbig,alert.sigmagnr,alert.sigmagref,alert.sigmapsf,alert.sigmapsf_corr,alert.simag1,alert.simag2,alert.simag3,alert.sky,alert.srmag1,alert.srmag2,alert.srmag3,alert.ssdistnr,alert.ssmagnr,alert.ssnamenr,alert.ssnrms,alert.sumrat,alert.szmag1,alert.szmag2,alert.szmag3,alert.tblid,alert.tooflag,alert.xpos,alert.ypos,alert.zpclrcov,alert.zpmed,candid,dec,fid,magap_corr,magpsf_corr,mjd,oid,ra,rb,sigmagap_corr,sigmapsf_corr
0,0.828000009059906,0.4731428623199463,0.7409999966621399,0.42342856526374817,1.0920997511736852e+18,0.4690000116825104,1.151585340499878,0.5649999976158142,-0.09110099822282791,2.536650026740972e-05,0.6269999742507935,0.3119089901447296,15.449989318847656,15.4500093460083,20.17733383178711,0.07121364027261734,0.10028001666069031,6.731725692749023,13.12671947479248,0.9999265670776367,d6_m7,-4.701341152191162,5.614809513092041,1.1174088716506958,30.0,1.0,599,1.75,-1,2458846.5,2458846.5,2458349.0,2458779.75,2458276.0,20.598899841308594,18.340843200683594,20.287200927734375,0.5837339758872986,-0.4215655028820038,17.886882781982422,-999.0,18.21299934387207,20.015165328979492,18.44200897216797,,26.195165634155273,0.04631400108337402,1.571770008013118e-05,645.7730712890625,0,723,16,0.0943845883011818,-999.0,15,1092,542.0,4,5,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,,ztf_20191229099757_000599_zg_c04_o_q3_scimrefdiffimg.fits,1092099768320.0,1,Kulkarni,350.54913330078125,350.54913330078125,0.9157142639160156,t17_f5_c3,14,599120114,7.905669212341309,1.806223750114441,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.007000000216066837,0.4627000093460083,0.06126314029097557,0.44269999861717224,0.017999999225139618,,0.1956791877746582,0.05104314163327217,17.955900192260742,20.751100540161133,21.787500381469727,-0.15719740092754364,17.897199630737305,-999.0,21.988100051879883,-999.0,-999.0,null,10.316150665283203,0.9899546504020691,17.769899368286133,-999.0,21.116500854492188,38,0,2426.726806640625,2126.95068359375,-1.832999987527728e-05,26.138500213623047,1092099761415010038,15.449989318847656,1,18.340843200683594,18.44200897216797,58846.1015625,ZTF18abqnlah,350.54913330078125,0.9157142639160156,0.06126314029097557,0.05104314163327217
1,0.6600000262260437,0.2142857164144516,0.5559999942779541,0.1805194765329361,,1.1380000114440918,2.0901029109954834,0.8889999985694885,,,,,,15.450019836425781,20.05069351196289,0.1881827861070633,0.18630458414554596,6.712002754211426,13.180219650268555,,,,,1.1870503425598145,,,548,3.0799999237060547,-1,2458811.75,2458811.75,2458349.75,2458744.75,2458260.0,,,20.368000030517578,0.47271600365638733,-0.18350599706172943,,,18.01300048828125,,,18.01300048828125,,,,55.66630172729492,0,405,15,,,15,1057,,4,8,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,-1000.0,ztf_20191124143900_000548_zr_c13_o_q2_scimrefdiffimg.fits,1057143914496.0,1,Kulkarni,,350.5491638183594,,,49,548120249,9.382566452026367,0.8320938348770142,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.027000000700354576,,,0.6589999794960022,0.027000000700354576,0.027000000700354576,,,17.955900192260742,20.751100540161133,21.787500381469727,1.0782959461212158,17.897199630737305,-999.0,21.988100051879883,-999.0,-999.0,null,,0.7763919234275818,17.769899368286133,-999.0,21.116500854492188,1,0,516.5648803710938,55.66630172729492,,,1057143904915010001,15.449990272521973,2,17.880998611450195,17.815223693847656,58811.14453125,ZTF18abqnlah,350.5491027832031,0.8885714411735535,0.05745823308825493,0.04081064090132713
2,0.8669999837875366,0.6389891505241394,0.6639999747276306,0.4893757700920105,,0.3479999899864197,1.144126296043396,0.6230000257492065,,,,,,15.450027465820312,19.92404556274414,0.44491779804229736,0.3462291955947876,6.786321640014648,13.35190486907959,,,,,1.3057228326797485,,,598,1.3568305969238281,-1,2458806.75,2458806.75,2458367.75,2458744.75,2458255.0,,,20.263700485229492,0.6426740288734436,-0.6147537231445312,,,18.0260009765625,,,18.0260009765625,,,,384.65020751953125,0,896,16,,,15,1052,,4,7,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,-1000.0,ztf_20191119226597_000598_zr_c01_o_q4_scimrefdiffimg.fits,1052226617344.0,1,Kulkarni,,350.5491943359375,,,3,598120203,6.043202877044678,2.0,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.012000000104308128,,,0.633899986743927,0.014999999664723873,0.014999999664723873,,,17.955900192260742,20.751100540161133,21.787500381469727,-0.38676148653030396,17.897199630737305,-999.0,21.988100051879883,-999.0,-999.0,null,,0.9066471457481384,17.769899368286133,-999.0,21.116500854492188,32,0,384.65020751953125,2066.192626953125,,,1052226590315010032,15.450020790100098,2,17.923677444458008,17.847558975219727,58806.2265625,ZTF18abqnlah,350.549072265625,0.8342857360839844,0.0590791217982769,0.034710850566625595
3,0.753000020980835,0.5239800214767456,0.6669999957084656,0.46413639187812805,,0.6169999837875366,1.1787562370300293,0.7549999952316284,,,,,,15.450011253356934,20.0653018951416,0.2195129543542862,0.120551697909832,6.832524299621582,13.03991985321045,,,,,1.1289355754852295,,,599,1.4370776414871216,-1,2458831.5,2458831.5,2458362.75,2458779.75,2458288.0,,,20.772499084472656,0.3123910129070282,-0.34359869360923767,,,18.0260009765625,,,18.0260009765625,,,,678.48681640625,0,711,12,,,15,1077,,4,8,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,-1000.0,ztf_20191214086620_000599_zr_c04_o_q3_scimrefdiffimg.fits,1077086650368.0,1,Kulkarni,,350.54913330078125,,,14,599120214,5.1016716957092285,2.0,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.01600000075995922,,,0.8407999873161316,0.027000000700354576,0.027000000700354576,,,17.955900192260742,20.751100540161133,21.787500381469727,-0.08489055931568146,17.897199630737305,-999.0,21.988100051879883,-999.0,-999.0,null,,0.9975594878196716,17.769899368286133,-999.0,21.116500854492188,57,0,2394.01318359375,2091.365478515625,,,1077086631415010057,15.450002670288086,2,17.91133689880371,17.87565040588379,58831.0859375,ZTF18abqnlah,350.5491943359375,0.9399999976158142,0.053152747452259064,0.035477280616760254
4,0.8209999799728394,0.616287887096405,0.699999988079071,0.5254586338996887,,0.3479999899864197,1.116974115371704,0.6129999756813049,,,,,,15.450027465820312,19.951417922973633,0.30089104175567627,0.4583536386489868,7.033860683441162,12.943522453308105,,,,,1.1728571653366089,,,598,1.332169532775879,-1,2458811.75,2458811.75,2458367.75,2458744.75,2458255.0,,,19.740299224853516,-0.225832998752594,0.35321709513664246,,,18.0260009765625,,,18.0260009765625,,,,375.14208984375,0,899,18,,,15,1057,,4,6,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,-1000.0,ztf_20191124142963_000598_zr_c01_o_q4_scimrefdiffimg.fits,1057142931456.0,1,Kulkarni,,350.5491943359375,,,3,598120203,6.346232891082764,2.0,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.012000000104308128,,,0.3889999985694885,0.014999999664723873,0.014999999664723873,,,17.955900192260742,20.751100540161133,21.787500381469727,0.0522671714425087,17.897199630737305,-999.0,21.988100051879883,-999.0,-999.0,null,,0.9950940608978271,17.769899368286133,-999.0,21.116500854492188,28,0,375.14208984375,2082.4404296875,,,1057142960315010028,15.450032234191895,2,17.79680824279785,17.836320877075195,58811.14453125,ZTF18abqnlah,350.5492858886719,0.9642857313156128,0.05231611430644989,0.03517954424023628
5,0.7749999761581421,0.5593180060386658,0.6669999957084656,0.48137399554252625,,0.4690000116825104,1.2246299982070923,0.6230000257492065,,,,,,15.4500093460083,20.285999298095703,0.333077996969223,0.3462291955947876,6.786321640014648,13.35190486907959,,,,,1.1619199514389038,,,599,1.3856199979782104,-1,2458788.75,2458806.75,2458367.75,2458744.75,2458255.0,,,19.992900848388672,-0.20118999481201172,0.25541698932647705,,,18.21299934387207,,,18.21299934387207,,,,669.905029296875,0,896,16,,,15,1034,,4,4,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,1.0522265804676792e+18,/ztf/archive/sci/2019/1101/205359/ztf_20191101205359_000599_zg_c04_o_q3_scimrefdiffimg.fits.fz,1034205331456.0,1,Kulkarni,,350.54913330078125,,,14,598120203,5.1183600425720215,2.0,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.007000000216066837,,,0.3488999903202057,0.017999999225139618,0.017999999225139618,,,17.955900192260742,20.751100540161133,21.787500381469727,0.1088000014424324,17.897199630737305,-999.0,21.988100051879883,,,,,0.9048519730567932,17.769899368286133,-999.0,21.116500854492188,34,0,2402.60009765625,2071.429931640625,,,1034205351415010034,15.450034141540527,1,18.026432037353516,18.055822372436523,58788.20703125,ZTF18abqnlah,350.5490417480469,0.9385709762573242,0.04730147868394852,0.045648254454135895
6,0.7160000205039978,0.5117120146751404,0.550000011920929,0.39307498931884766,,0.3479999899864197,1.2019399404525757,0.796999990940094,,,,,,15.450027465820312,19.76449966430664,0.41655200719833374,0.3462291955947876,6.786321640014648,13.35190486907959,,,,,1.3018200397491455,,,598,1.3992199897766113,-1,2458790.75,2458806.75,2458367.75,2458744.75,2458255.0,,,20.603300094604492,0.5419470071792603,-0.7689110040664673,,,18.025999069213867,,,18.0260009765625,,,,423.61700439453125,0,896,16,,,15,1036,,4,9,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,1.0522265804676792e+18,/ztf/archive/sci/2019/1103/156667/ztf_20191103156667_000598_zr_c01_o_q4_scimrefdiffimg.fits.fz,1036156665856.0,1,Kulkarni,,350.5491943359375,,,3,598120203,5.390009880065918,2.0,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.012000000104308128,,,0.9710000157356262,0.014999999664723873,0.014999999664723873,,,17.955900192260742,20.751100540161133,21.787500381469727,-0.09186899662017822,17.897199630737305,-999.0,21.988100051879883,,,,,0.8649200201034546,17.769899368286133,-999.0,21.116500854492188,20,0,423.61700439453125,2081.2099609375,,,1036156660315010020,15.44997501373291,2,17.923189163208008,17.861486434936523,58790.15625,ZTF18abqnlah,350.5491027832031,0.8857139945030212,0.06574094295501709,0.04397950321435928
7,0.6809999942779541,0.26916998624801636,0.48899999260902405,0.19328099489212036,,1.1380000114440918,1.9784499406814575,0.7450000047683716,,,,,,15.450019836425781,19.532899856567383,0.26353299617767334,0.3462291955947876,6.786321640014648,13.35190486907959,,,,,1.3926399946212769,,,548,2.5299999713897705,-1,2458803.75,2458806.75,2458367.75,2458744.75,2458255.0,,,19.607999801635742,0.11218100041151047,-0.17307999730110168,,,18.01300048828125,,,18.01300048828125,,,,30.553300857543945,0,896,16,,,15,1049,,4,6,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,1.0522265804676792e+18,/ztf/archive/sci/2019/1116/236343/ztf_20191116236343_000548_zr_c13_o_q2_scimrefdiffimg.fits.fz,1049236340736.0,1,Kulkarni,,350.5491638183594,,,49,598120203,6.786139965057373,1.0698299407958984,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.027000000700354576,,,0.49540001153945923,0.027000000700354576,0.027000000700354576,,,17.955900192260742,20.751100540161133,21.787500381469727,1.2009899616241455,17.897199630737305,-999.0,21.988100051879883,,,,,0.7699099779129028,17.769899368286133,-999.0,21.116500854492188,0,0,524.489013671875,30.553300857543945,,,1049236344915010000,15.449944496154785,2,17.805784225463867,17.785438537597656,58803.23828125,ZTF18abqnlah,350.5491638183594,0.8314290046691895,0.07683897763490677,0.058503780514001846
8,0.8379999995231628,0.29198598861694336,0.6639999747276306,0.23135900497436523,,0.8579999804496765,2.599020004272461,0.9610000252723694,,,,,,15.450023651123047,20.1924991607666,0.502918004989624,0.3462291955947876,6.786321640014648,13.35190486907959,,,,,1.2620500326156616,,,548,2.869999885559082,-1,2458806.75,2458806.75,2458367.75,2458744.75,2458255.0,,,19.866100311279297,0.16963300108909607,0.32844600081443787,,,18.21500015258789,,,18.21500015258789,,,,54.74789810180664,0,896,16,,,15,1052,,4,5,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,1.0522265804676792e+18,/ztf/archive/sci/2019/1119/179444/ztf_20191119179444_000548_zg_c13_o_q2_scimrefdiffimg.fits.fz,1052179431424.0,1,Kulkarni,,350.54913330078125,,,49,598120203,9.123220443725586,0.9758549928665161,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.02199999988079071,,,0.3337000012397766,0.019999999552965164,0.019999999552965164,,,17.955900192260742,20.751100540161133,21.787500381469727,0.142985999584198,17.897199630737305,-999.0,21.988100051879883,,,,,0.8901069760322571,17.769899368286133,-999.0,21.116500854492188,0,0,561.3270263671875,54.74789810180664,,,1052179444915010000,15.450030326843262,1,18.000028610229492,17.967546463012695,58806.1796875,ZTF18abqnlah,350.54901123046875,0.892857015132904,0.04970470070838928,0.05341901630163193
9,0.7960000038146973,0.6170439720153809,0.5910000205039978,0.4581319987773895,,1.1380000114440918,1.4363199472427368,0.43700000643730164,,,,,,15.450019836425781,20.16119956970215,0.18390899896621704,0.3462291955947876,6.786321640014648,13.35190486907959,,,,,1.346869945526123,,,548,1.2900199890136719,-1,2458777.75,2458806.75,2458367.75,2458744.75,2458255.0,,,19.775100708007812,-0.3702220022678375,0.3644010126590729,,,18.01300048828125,,,18.01300048828125,,,,36.922000885009766,0,896,16,,,15,1023,,4,9,1.2654350620531098e+17,1.2653350752144589e+17,1.2653350752144589e+17,1.0522265804676792e+18,/ztf/archive/sci/2019/1021/205775/ztf_20191021205775_000548_zr_c13_o_q2_scimrefdiffimg.fits.fz,1023205769216.0,1,Kulkarni,,350.5491638183594,,,49,598120203,5.195149898529053,2.0,18.072500228881836,-999.0,-999.0,0.9962499737739563,0.5,0.1652500033378601,-0.027000000700354576,,,0.3427000045776367,0.027000000700354576,0.027000000700354576,,,17.955900192260742,20.751100540161133,21.787500381469727,2.1645400524139404,17.897199630737305,-999.0,21.988100051879883,,,,,0.9049810171127319,17.769899368286133,-999.0,21.116500854492188,0,0,547.156982421875,36.922000885009766,,,1023205774915010000,15.450000762939453,2,17.821025848388672,17.873092651367188,58777.20703125,ZTF18abqnlah,350.5491027832031,0.8971430063247681,0.04985157772898674,0.041625142097473145
